id,total_employed,%chg_total_emp
20409,1964282,1.488666667
20410,2006684,1.487333333
20411,2057304,1.507333333
20412,2009252,1.532666667
20413,2032304,1.567333333
20414,2039008,1.589333333
20415,2035430,1.584666667
20416,2005692,1.602
20417,2018444,1.606
20418,459072,0.51
20419,475086,0.502
20420,486942,0.497333333
20421,490806,0.498
20422,434932,0.498
20423,455198,0.491333333
20424,487562,0.494
20425,500396,0.493333333
20426,543342,0.491333333
20427,563816,0.49
20428,605087,0.482666667
20429,647011,0.492
20430,688172,0.544666667
20431,716008,0.585333333
20432,729035,0.552666667
20433,705464,0.575333333
20434,720286,0.598
20435,518056,1.002666667
20436,598570,0.972666667
20437,662708,0.926666667
20438,563806,0.987333333
20439,457512,1.012
20440,568450,0.957333333
20441,519338,0.986666667
20442,477308,1.011333333
20443,559398,0.965333333
20444,615292,0.934666667
20445,541476,0.986666667
20446,503438,1.006666667
20447,578212,0.968666667
20448,640246,0.933333333
20449,552382,0.989333333
20450,511776,1.012666667
20451,586950,0.964666667
20452,358120,0.874
20453,370062,0.881333333
20454,375192,0.842666667
20455,362978,0.865333333
20456,296274,0.894
20457,319680,0.876666667
20458,326464,0.877333333
20459,318740,0.87
20460,332850,0.877333333
20461,346744,0.851333333
20462,345634,0.876
20463,340304,0.871333333
20464,350660,0.882666667
20465,357774,0.864
20466,348542,0.882
20467,343970,0.876666667
20468,352406,0.875333333
20469,1347742,0.83
20470,1384776,0.828666667
20471,1365398,0.816
20472,1387964,0.831333333
20473,1136826,0.849333333
20474,1234314,0.824666667
20475,1291628,0.829333333
20476,1257472,0.828
20477,1313064,0.824
20478,1310434,0.809333333
20479,1348574,0.835333333
20480,1323788,0.833333333
20481,1367742,0.832666667
20482,1361158,0.822
20483,1370058,0.838666667
20484,1349902,0.838666667
20485,1383708,0.834
20486,41978,0.918
20487,55334,0.832
20488,66256,0.442666667
20489,44911,0.449333333
20490,40554,0.911333333
20491,56710,0.794
20492,46660,0.858
20493,39934,0.882666667
20494,52866,0.830666667
20495,65854,0.763333333
20496,44869,0.451333333
20497,42780,0.904
20498,54340,0.832666667
20499,68372,0.758
20500,50062,0.856
20501,44274,0.89
20502,56092,0.822
20503,1929616,0.852666667
20504,1984098,0.848
20505,1959088,0.818666667
20506,1975422,0.844666667
20507,1627644,0.867333333
20508,1747506,0.824
20509,1821840,0.847333333
20510,1781174,0.848
20511,1864544,0.84
20512,1864362,0.814666667
20513,1910500,0.852666667
20514,1863904,0.853333333
20515,1931002,0.851333333
20516,1915366,0.826
20517,1937964,0.859333333
20518,1902404,0.854666667
20519,1945522,0.852666667
20520,156840,1.002666667
20521,162848,1.004666667
20522,161602,0.985333333
20523,162796,1
20524,135152,1.023333333
20525,143454,1.004
20526,152194,0.979333333
20527,144776,0.978666667
20528,153156,0.984
20529,155232,0.974
20530,157048,1.004666667
20531,150810,1.002
20532,157464,1.012666667
20533,157732,0.999333333
20534,156374,1.024
20535,151918,1.018
20536,157208,1.028
20537,1256682,1.012
20538,1285162,1.011333333
20539,1268340,0.994666667
20540,1289942,1.018
20541,1064692,1.034666667
20542,1120038,0.994666667
20543,1191268,1.008
20544,1164612,1.012
20545,1208510,1.014666667
20546,1209228,1.000666667
20547,1240684,1.028666667
20548,1211296,1.032
20549,1247254,1.031333333
20550,1234990,1.017333333
20551,1240452,1.044666667
20552,1209216,1.044666667
20553,1232226,1.039333333
20554,389986,1.649333333
20555,405502,1.756666667
20556,397822,1.777333333
20557,400482,1.656
20558,337696,1.799333333
20559,349910,1.772666667
20560,362040,1.596666667
20561,354148,1.623333333
20562,374694,1.655333333
20563,385220,1.746666667
20564,389706,1.622666667
20565,381550,1.642666667
20566,395314,1.700666667
20567,397950,1.810666667
20568,397300,1.734666667
20569,381752,1.688666667
20570,396718,1.736
20571,5541186,0.778
20572,5666956,0.782666667
20573,5640996,0.774666667
20574,5718360,0.78
20575,4865608,0.792
20576,5101112,0.774
20577,5281200,0.784
20578,5205180,0.782666667
20579,5353262,0.784666667
20580,5378056,0.780666667
20581,5487236,0.786666667
20582,5432206,0.785333333
20583,5559464,0.786
20584,5560576,0.786
20585,5596520,0.787333333
20586,5538040,0.784666667
20587,5620244,0.788
20588,30209,0.498666667
20589,26531,0.464
20590,31635,0.249333333
20591,40930,0.478
20592,33682,0.761333333
20593,51820,0.664666667
20594,39804,0.718666667
20595,32048,0.781333333
20596,45956,0.692
20597,57226,0.463333333
20598,21763,0.269333333
20599,32094,0.485333333
20600,46776,0.469333333
20601,60076,0.457333333
20602,42863,0.468666667
20603,33578,0.478666667
20604,49639,0.466
20605,2094608,0.722666667
20606,2141958,0.723333333
20607,2118840,0.713333333
20608,2143678,0.722666667
20609,1719068,0.746
20610,1859854,0.731333333
20611,1942252,0.732
20612,1911594,0.731333333
20613,1990950,0.733333333
20614,1999688,0.722
20615,2043176,0.734
20616,1999906,0.737333333
20617,2068758,0.738666667
20618,2049658,0.729333333
20619,2064624,0.738666667
20620,2033984,0.739333333
20621,2082934,0.737333333
20622,1150474,0.978666667
20623,1201190,0.973333333
20624,1190442,0.954
20625,1189350,0.990666667
20626,947908,1.022
20627,1057162,0.966
20628,1100746,0.991333333
20629,1062278,0.991333333
20630,1126548,0.978
20631,1129718,0.949333333
20632,1141870,0.991333333
20633,1112438,0.992
20634,1170906,0.986666667
20635,1168562,0.962
20636,1169068,0.990666667
20637,1137382,0.99
20638,1176428,0.984
20639,4142226,1.02
20640,4212654,1.027333333
20641,4240862,1.024
20642,4277656,1.016666667
20643,3631344,1.040666667
20644,3766790,1.046666667
20645,3858144,1.038666667
20646,3831870,1.036666667
20647,3930182,1.046
20648,4032706,1.038
20649,4126540,1.032
20650,4100784,1.027333333
20651,4174130,1.030666667
20652,4226356,1.031333333
20653,4269592,1.020666667
20654,4220010,1.021333333
20655,4268274,1.028
20656,2091932,0.966
20657,2132226,0.972666667
20658,2107122,0.96
20659,2144398,0.966666667
20660,1816860,0.985333333
20661,1912210,0.966
20662,1999570,0.973333333
20663,1952364,0.970666667
20664,2032582,0.972666667
20665,2039092,0.965333333
20666,2087886,0.988666667
20667,2067204,0.982666667
20668,1968781,0.484
20669,1966009,0.485333333
20670,1979323,0.484
20671,1928855,0.485333333
20672,1963006,0.484
20673,297101,0.555333333
20674,158832,0.317333333
20675,160490,0.313333333
20676,316506,0.558666667
20677,300194,0.699166667
20678,316346,0.6925
20679,337880,0.716666667
20680,359832,0.572
20681,384500,0.566
20682,406659,0.552666667
20683,211024,0.328666667
20684,428774,0.558
20685,462366,0.55
20686,482048,0.542666667
20687,496216,0.548
20688,507737,0.548666667
20689,527335,0.552
20690,9416,0.513333333
20691,10364,0.504666667
20692,10854,0.498666667
20693,10099,0.504
20694,8643,0.523333333
20695,10164,0.562
20696,9618,0.519333333
20697,8907,0.507333333
20698,9958,0.501333333
20699,10388,0.494666667
20700,9824,0.499333333
20701,9194,0.499333333
20702,10571,0.491333333
20703,11213,0.492666667
20704,10319,0.500666667
20705,7597,0.518
20706,8381,0.504666667
20707,11757,0.616666667
20708,12802,0.701333333
20709,14473,0.712666667
20710,12212,0.645333333
20711,10569,0.697333333
20712,13416,0.686
20713,11154,0.600666667
20714,10721,0.589333333
20715,12858,0.642
20716,14731,0.659333333
20717,12281,0.632666667
20718,11945,0.608
20719,13463,0.681333333
20720,15276,0.691333333
20721,12881,0.654
20722,12114,0.636
20723,13490,0.694
20724,231814,0.751333333
20725,244146,0.743333333
20726,247928,0.746
20727,240814,0.752
20728,212884,0.743333333
20729,231636,0.736
20730,225454,0.742
20731,219820,0.743333333
20732,232826,0.736
20733,240240,0.746
20734,232476,0.754666667
20735,228924,0.75
20736,240756,0.746666667
20737,241620,0.735333333
20738,235256,0.738
20739,237438,0.756
20740,248280,0.748
20741,66858,1.03
20742,68150,1.024
20743,66736,1.046
20744,68564,1.023333333
20745,59218,1.017333333
20746,64338,1.027333333
20747,65950,1.007333333
20748,65210,0.998666667
20749,68342,0.978666667
20750,67366,1.006
20751,69686,0.992
20752,67336,1.010666667
20753,69018,1.004
20754,69124,1.028
20755,69614,1.032
20756,71028,1.011333333
20757,73202,1.015333333
20758,29836,0.93
20759,32504,0.907333333
20760,35556,0.883333333
20761,31238,0.916666667
20762,25868,0.968666667
20763,32574,0.887333333
20764,28642,0.934666667
20765,26116,0.962666667
20766,30308,0.904666667
20767,33992,0.858666667
20768,29662,0.925333333
20769,27630,0.941333333
20770,31452,0.89
20771,34654,0.856666667
20772,29822,0.912
20773,27780,0.937333333
20774,32016,0.877333333
20775,24744,0.774
20776,26764,0.759333333
20777,27506,0.750666667
20778,25878,0.762
20779,20210,0.810666667
20780,23218,0.792666667
20781,22662,0.796666667
20782,21158,0.806666667
20783,22608,0.785333333
20784,23154,0.786666667
20785,22402,0.815333333
20786,21714,0.821333333
20787,23284,0.795333333
20788,23702,0.783333333
20789,22598,0.814
20790,22146,0.815333333
20791,24360,0.774666667
20792,17170,2.068666667
20793,18064,2.043333333
20794,18134,2.100666667
20795,17812,2.054666667
20796,14550,1.958
20797,16434,2.045333333
20798,16204,2.008666667
20799,15892,2.005333333
20800,16762,2.004666667
20801,16820,2.032666667
20802,16930,1.958666667
20803,16488,1.966666667
20804,17202,1.954
20805,17314,2.036
20806,16682,1.965333333
20807,17198,1.968
20808,17624,1.976666667
20809,74164,0.839333333
20810,77142,0.826
20811,76738,0.845333333
20812,76458,0.837333333
20813,66038,0.822
20814,70302,0.835333333
20815,70172,0.827333333
20816,70916,0.819333333
20817,74512,0.801333333
20818,75574,0.810666667
20819,75078,0.818
20820,73852,0.815333333
20821,76254,0.800666667
20822,76730,0.817333333
20823,77482,0.814666667
20824,76892,0.811333333
20825,80158,0.794666667
20826,201730,0.838666667
20827,208594,0.83
20828,208494,0.844
20829,207656,0.845333333
20830,173870,0.846666667
20831,194778,0.836666667
20832,192978,0.828
20833,188866,0.828
20834,199072,0.820666667
20835,203750,0.821333333
20836,201888,0.820666667
20837,196714,0.826666667
20838,204158,0.818666667
20839,205552,0.831333333
20840,205160,0.825333333
20841,199730,0.829333333
20842,206100,0.821333333
20843,23936,0.846
20844,26156,0.84
20845,30172,0.805333333
20846,25402,0.853333333
20847,20670,0.898
20848,26814,0.826666667
20849,23588,0.866666667
20850,22834,0.858666667
20851,25882,0.841333333
20852,29508,0.800666667
20853,26096,0.848666667
20854,25024,0.846666667
20855,28144,0.819333333
20856,32214,0.788
20857,27656,0.812666667
20858,25996,0.796666667
20859,28542,0.804
20860,353524,0.763333333
20861,371250,0.757333333
20862,375536,0.76
20863,367358,0.762
20864,307848,0.754
20865,342928,0.769333333
20866,335172,0.766
20867,327130,0.768
20868,345516,0.756666667
20869,352130,0.765333333
20870,348670,0.764666667
20871,342434,0.768666667
20872,358914,0.756666667
20873,366358,0.766666667
20874,357292,0.762666667
20875,348932,0.765333333
20876,364044,0.753333333
20877,82818,0.94
20878,78018,0.450666667
20879,77248,0.452
20880,78170,0.453333333
20881,69490,0.454
20882,74112,0.455333333
20883,75306,0.454666667
20884,74683,0.451333333
20885,75963,0.451333333
20886,76779,0.452
20887,78178,0.448
20888,78187,0.45
20889,80410,0.45
20890,80056,0.452666667
20891,80771,0.450666667
20892,79086,0.454666667
20893,80551,0.453333333
20894,322148,1.278666667
20895,328616,1.268666667
20896,326244,1.277333333
20897,327330,1.279333333
20898,275400,1.279333333
20899,299974,1.237333333
20900,303372,1.263333333
20901,299516,1.271333333
20902,305574,1.271333333
20903,307768,1.288666667
20904,314984,1.291333333
20905,309008,1.302666667
20906,317030,1.308
20907,318534,1.318666667
20908,320916,1.316
20909,317438,1.306666667
20910,324744,1.285333333
20911,54794,0.92
20912,57534,0.898666667
20913,56836,0.921333333
20914,56306,0.922666667
20915,47254,0.948
20916,51708,0.942666667
20917,51548,0.934666667
20918,51680,0.918
20919,54356,0.906666667
20920,54418,0.923333333
20921,54126,0.928
20922,53030,0.936
20923,55246,0.909333333
20924,55026,0.938
20925,55012,0.939333333
20926,54028,0.947333333
20927,55648,0.929333333
20928,57682,0.796
20929,61966,0.792666667
20930,65768,0.781333333
20931,60372,0.784666667
20932,48736,0.835333333
20933,59424,0.811333333
20934,54634,0.801333333
20935,54948,0.794
20936,60590,0.781333333
20937,64880,0.785333333
20938,60154,0.791333333
20939,58860,0.789333333
20940,64832,0.784
20941,68156,0.788
20942,62046,0.766
20943,62026,0.788
20944,65872,0.783333333
20945,32676,0.921333333
20946,38442,0.865333333
20947,42792,0.833333333
20948,36156,0.896666667
20949,29050,0.932
20950,37898,0.866666667
20951,33312,0.914666667
20952,29434,0.960666667
20953,37380,0.870666667
20954,40994,0.848
20955,35784,0.900666667
20956,31738,0.946666667
20957,38450,0.874666667
20958,42784,0.940666667
20959,37498,1.015333333
20960,31194,0.978666667
20961,38384,0.951333333
20962,71894,2.176666667
20963,73704,2.172
20964,75740,2.131333333
20965,74662,2.191333333
20966,65726,2.15
20967,71906,2.127333333
20968,70610,2.133333333
20969,68294,2.153333333
20970,73236,2.085333333
20971,75864,2.119333333
20972,72886,2.124666667
20973,71670,2.158666667
20974,75590,2.110666667
20975,77052,2.111333333
20976,75594,2.110666667
20977,71928,2.168666667
20978,74784,2.124666667
20979,38530,0.998666667
20980,39856,0.986
20981,39860,0.984
20982,40004,1.003333333
20983,33380,1.024
20984,37714,0.99
20985,37272,0.99
20986,36444,0.987333333
20987,38458,0.977333333
20988,38464,0.990666667
20989,38354,1.003333333
20990,38586,1.005333333
20991,39786,0.99
20992,39914,0.990666667
20993,40330,1.005333333
20994,40162,1.012
20995,42984,0.981333333
20996,93750,0.77
20997,100330,0.759333333
20998,100436,0.751333333
20999,99264,0.764666667
21000,86318,0.781333333
21001,97394,0.762666667
21002,97860,0.754
21003,95094,0.755333333
21004,100854,0.749333333
21005,102910,0.748
21006,102728,0.749333333
21007,100850,0.754
21008,108478,0.734666667
21009,107944,0.738
21010,107634,0.743333333
21011,106278,0.741333333
21012,114088,0.726
21013,24488,1.322
21014,25628,1.294
21015,25682,1.315333333
21016,24946,1.323333333
21017,21250,1.377333333
21018,24160,1.328
21019,23468,1.349333333
21020,22822,1.359333333
21021,24118,1.356666667
21022,24722,1.371333333
21023,24304,1.404666667
21024,23840,1.419333333
21025,24652,1.384666667
21026,24880,1.337333333
21027,24048,1.321333333
21028,23588,1.349333333
21029,24740,1.350666667
21030,81048,0.863333333
21031,84668,0.863333333
21032,85308,0.871333333
21033,83448,0.870666667
21034,71342,0.886
21035,79284,0.882666667
21036,78672,0.871333333
21037,75044,0.873333333
21038,80032,0.862
21039,81624,0.873333333
21040,81152,0.869333333
21041,77108,0.886
21042,81138,0.881333333
21043,82698,0.896
21044,80670,0.893333333
21045,78822,0.901333333
21046,81370,0.892
21047,81956,1.265333333
21048,82720,1.258666667
21049,82796,1.250666667
21050,81302,1.264666667
21051,72254,1.263333333
21052,77240,1.248
21053,77212,1.283333333
21054,78238,1.274
21055,82182,1.262
21056,84786,1.26
21057,83094,1.272666667
21058,79266,1.308
21059,82016,1.294
21060,83330,1.305333333
21061,82840,1.314
21062,83036,1.283333333
21063,84222,1.284666667
21064,251614,0.957333333
21065,257666,0.946
21066,252074,0.964
21067,249784,0.971333333
21068,210918,0.986
21069,236636,0.948
21070,241940,0.942666667
21071,243310,0.934
21072,245356,0.944666667
21073,242500,0.960666667
21074,255900,0.939333333
21075,248762,0.952666667
21076,256802,0.945333333
21077,255042,0.965333333
21078,264836,0.942666667
21079,253396,0.967333333
21080,262062,0.957333333
21081,105500,0.734666667
21082,114034,0.725333333
21083,121354,0.722
21084,110990,0.734666667
21085,87678,0.738
21086,111480,0.732
21087,103008,0.722
21088,98176,0.726666667
21089,106564,0.716
21090,113828,0.712666667
21091,105248,0.718666667
21092,100152,0.734
21093,108438,0.720666667
